date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:37:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:24%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/loader.gif?v=9076874988191347041565709591	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/loader8124.gif	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:24	15514/15514	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:40%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/modernizr-2.8.3.min.js?v=174727525422211915231565709591	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/modernizr-2.8.3.minec77.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:25	2545/2545	---M--	200	added ('OK')	image/gif	date:Wed,%2008%20May%202024%2009:52:24%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/loader.gif?v=9076874988191347041565709591	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/loader8124.gif	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:25	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:25%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:25	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:25%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:25%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/google-map.jpg?v=114559893310052556181569315703	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/google-mapfbad.jpg	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:26%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/fastclick.js?v=180948248748138531451565709585	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/fastclick0c4f.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:27	185690/185690	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:52:26%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/google-map.jpg?v=114559893310052556181569315703	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/google-mapfbad.jpg	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:27	10753/10753	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:40%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/fastclick.js?v=180948248748138531451565709585	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/fastclick0c4f.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:27%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.currencies.min.js?v=130900459728287867761565709589	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.currencies.minb970.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:28%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/timber.js?v=145558885891070033261565709611	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/timberb790.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:28	14464/14464	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:41%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.currencies.min.js?v=130900459728287867761565709589	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.currencies.minb970.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:28	11424/11424	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:41%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/timber.js?v=145558885891070033261565709611	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/timberb790.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:28%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/handlebars.min.js?v=127319619962785791401565709587	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/handlebars.min07e0.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:29%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/ajax-cart.js?v=12307915600550784771565709610	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/ajax-cartae23.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:29	45962/45962	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:41%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/handlebars.min.js?v=127319619962785791401565709587	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/handlebars.min07e0.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:29	9664/9664	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2006%20May%202024%2022:06:17%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/ajax-cart.js?v=12307915600550784771565709610	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/ajax-cartae23.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:29%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/gmaps.min.js?v=45863273250346407911565709587	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/gmaps.mind43f.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:30%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/bootstrap.bundle.min.js?v=98699458607200751681565709584	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/bootstrap.bundle.min6c5a.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:30	31794/31794	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2008%20May%202024%2009:52:30%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/gmaps.min.js?v=45863273250346407911565709587	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/gmaps.mind43f.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:30	78635/78635	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:42%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/bootstrap.bundle.min.js?v=98699458607200751681565709584	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/bootstrap.bundle.min6c5a.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:30%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/slick.min.js?v=71779134894361685811565709593	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/slick.minfc15.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:31	42863/42863	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:42%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/slick.min.js?v=71779134894361685811565709593	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/slick.minfc15.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:31%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.matchHeight.js?v=103485302449270093441565709590	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.matchHeight9a56.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:32%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/instafeed.min.js?v=90032470946696484961565709588	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/instafeed.min8f1c.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:32	4881/4881	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:42%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.matchHeight.js?v=103485302449270093441565709590	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.matchHeight9a56.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:32	6784/6784	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:43%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/instafeed.min.js?v=90032470946696484961565709588	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/instafeed.min8f1c.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:32%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.fancybox.min.js?v=102984942719613846721565709590	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.fancybox.mind7ed.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:32	68253/68253	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:43%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.fancybox.min.js?v=102984942719613846721565709590	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/jquery.fancybox.mind7ed.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:33%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/engo-plugins.js?v=30869693010888239171565709585	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/engo-pluginscb18.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:33%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/quickview.js?v=179719751543937700601573285641	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/quickview9404.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:33	27775/27775	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:43%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/engo-plugins.js?v=30869693010888239171565709585	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/engo-pluginscb18.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:33	15300/15300	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:44%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/quickview.js?v=179719751543937700601573285641	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/quickview9404.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:33%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/collection.js?v=3446060831680285541573292145	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/collectione65d.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:34%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/engo-scripts.js?v=42725308662159695231576810341	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/engo-scripts8a27.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:34	6000/6000	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:44%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/collection.js?v=3446060831680285541573292145	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/collectione65d.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:35	24503/24503	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2004%20May%202024%2014:29:44%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/t/5/assets/engo-scripts.js?v=42725308662159695231576810341	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/t/5/assets/engo-scripts8a27.js	(from https://eurotas-demo.myshopify.com/pages/contact)
15:37:35	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:35%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/pages/wish-list)
15:37:35	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:35%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/pages/wish-list)
15:37:36	108235/108235	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20May%202024%2009:52:36%20GMT	https://eurotas-demo.myshopify.com/account/register	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/account/register.html	(from https://eurotas-demo.myshopify.com/pages/wish-list)
15:37:36	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:36%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii)
15:37:37	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:37%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii)
15:37:38	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:38%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/account/login)
15:37:38	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:38%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/account/login)
15:37:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:38%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img2_grande.jpg?v=1565778143	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img2_grande6842.jpg	(from https://eurotas-demo.myshopify.com/products/yung-1-shoes)
15:37:39	8655/8655	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:52:39%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img2_grande.jpg?v=1565778143	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img2_grande6842.jpg	(from https://eurotas-demo.myshopify.com/products/yung-1-shoes)
15:37:40	7060/7060	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:52:39%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img2_medium.jpg?v=1565778143	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img2_medium6842.jpg	(from https://eurotas-demo.myshopify.com/products/yung-1-shoes)
15:37:40	2378/2378	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2008%20May%202024%2009:52:40%20GMT	https://eurotas-demo.myshopify.com/products/yung-1-shoes.oembed	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/yung-1-shoes.oembed	(from https://eurotas-demo.myshopify.com/products/yung-1-shoes)
15:37:40	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:40%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/products/yung-1-shoes)
15:37:41	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:41%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/products/yung-1-shoes)
15:37:41	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:41%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img3_grande.jpg?v=1565778175	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img3_grandebb0e.jpg	(from https://eurotas-demo.myshopify.com/products/mobius-og)
15:37:41	661/661	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2009:52:41%20GMT	http://pinterest.com/pin/create/button/?url=https://eurotas-demo.myshopify.com/products/yung-1-shoes&media=http://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img2_1024x1024.jpg?v=1565778143&description=Yung-1%20Shoes	C:/My%20Web%20Sites/shoes/pinterest.com/pin/create/button/index0993.html	(from https://eurotas-demo.myshopify.com/products/yung-1-shoes)
15:37:42	8573/8573	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:52:41%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img3_grande.jpg?v=1565778175	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img3_grandebb0e.jpg	(from https://eurotas-demo.myshopify.com/products/mobius-og)
15:37:43	5805/5805	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:52:42%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img3_medium.jpg?v=1565778175	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img3_mediumbb0e.jpg	(from https://eurotas-demo.myshopify.com/products/mobius-og)
15:37:44	2369/2369	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2008%20May%202024%2009:52:44%20GMT	https://eurotas-demo.myshopify.com/products/mobius-og.oembed	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/mobius-og.oembed	(from https://eurotas-demo.myshopify.com/products/mobius-og)
15:37:45	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:44%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/products/mobius-og)
15:37:45	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:45%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/products/mobius-og)
15:37:45	649/649	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2009:52:45%20GMT	http://pinterest.com/pin/create/button/?url=https://eurotas-demo.myshopify.com/products/mobius-og&media=http://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img3_1024x1024.jpg?v=1565778175&description=Mobius%20OG	C:/My%20Web%20Sites/shoes/pinterest.com/pin/create/button/index6849.html	(from https://eurotas-demo.myshopify.com/products/mobius-og)
15:37:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:46%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img4_grande.jpg?v=1565778217	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img4_grande885d.jpg	(from https://eurotas-demo.myshopify.com/products/reebok-split-fuel)
15:37:46	180934/180934	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20May%202024%2009:52:45%20GMT	https://eurotas-demo.myshopify.com/collections/new-arrival/products/air-jordan-xxxiii	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/collections/new-arrival/products/air-jordan-xxxiii.html	(from https://eurotas-demo.myshopify.com/products/mobius-og)
15:37:47	6719/6719	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:52:46%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img4_grande.jpg?v=1565778217	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img4_grande885d.jpg	(from https://eurotas-demo.myshopify.com/products/reebok-split-fuel)
15:37:48	4652/4652	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:52:48%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img4_medium.jpg?v=1565778217	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img4_medium885d.jpg	(from https://eurotas-demo.myshopify.com/products/reebok-split-fuel)
15:37:48	2392/2392	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2008%20May%202024%2009:52:48%20GMT	https://eurotas-demo.myshopify.com/products/reebok-split-fuel.oembed	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/reebok-split-fuel.oembed	(from https://eurotas-demo.myshopify.com/products/reebok-split-fuel)
15:37:49	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:48%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/products/reebok-split-fuel)
15:37:49	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2008%20May%202024%2009:52:49%20GMT	https://eurotas-demo.myshopify.com/products/air-jordan-xxxiii?variant=19868461793334/?_ab=0&_fd=0&_sc=1&preview_theme_id=75346116662	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/air-jordan-xxxiii68c3	(from https://eurotas-demo.myshopify.com/products/reebok-split-fuel)
15:37:49	685/685	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2008%20May%202024%2009:52:49%20GMT	http://pinterest.com/pin/create/button/?url=https://eurotas-demo.myshopify.com/products/reebok-split-fuel&media=http://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img4_1024x1024.jpg?v=1565778217&description=Reebok%20Split%20Fuel	C:/My%20Web%20Sites/shoes/pinterest.com/pin/create/button/indexa86e.html	(from https://eurotas-demo.myshopify.com/products/reebok-split-fuel)
15:37:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20May%202024%2009:52:49%20GMT	http://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img9.jpg?v=1565778483	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img985a8.jpg	(from https://eurotas-demo.myshopify.com/products/reebok-split-fuel)
15:37:50	148301/148301	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20May%202024%2009:52:49%20GMT	https://eurotas-demo.myshopify.com/products/pod-s3-1-shoes	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/products/pod-s3-1-shoes.html	(from https://eurotas-demo.myshopify.com/products/reebok-split-fuel)
15:37:50	7758/7758	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20May%202024%2009:52:50%20GMT	https://eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img9.jpg?v=1565778483	C:/My%20Web%20Sites/shoes/eurotas-demo.myshopify.com/cdn/shop/products/product-v1-img985a8.jpg	(from https://eurotas-demo.myshopify.com/products/reebok-split-fuel)
